Date,Close,yhat
7/7/2021,214.88,266.55
7/8/2021,217.6,266.72
7/9/2021,218.98,267.05
7/12/2021,228.57,269.36
7/13/2021,222.85,269.25
7/14/2021,217.79,269.68
7/15/2021,216.87,269.56
7/16/2021,214.74,269.59
7/19/2021,215.41,271.13
7/20/2021,220.17,270.83
7/21/2021,218.43,271.09
7/22/2021,216.42,270.83
7/23/2021,214.46,270.77
7/26/2021,219.21,272.25
7/27/2021,214.93,272.00
7/28/2021,215.66,272.35
7/29/2021,225.78,272.20
7/30/2021,229.07,272.28
8/2/2021,236.56,274.29
8/3/2021,236.58,274.23
8/4/2021,236.97,274.76
8/5/2021,238.21,274.79
8/6/2021,233.03,275.04
8/9/2021,237.92,277.44
8/10/2021,236.66,277.46
8/11/2021,235.94,278.05
8/12/2021,240.75,278.11
8/13/2021,239.06,278.37
8/16/2021,228.72,280.64
8/17/2021,221.9,280.59
8/18/2021,229.66,281.09
8/19/2021,224.49,281.06
8/20/2021,226.75,281.22
8/23/2021,235.43,283.25
8/24/2021,236.16,283.14
8/25/2021,237.07,283.61
8/26/2021,233.72,283.56
8/27/2021,237.31,283.73
8/30/2021,243.64,285.91
8/31/2021,245.24,285.89
9/1/2021,244.7,286.47
9/2/2021,244.13,286.55
9/3/2021,244.52,286.85
9/7/2021,250.97,289.55
9/8/2021,251.29,290.23
9/9/2021,251.62,290.38
9/10/2021,245.42,290.73
9/13/2021,247.67,293.27
9/14/2021,248.16,293.28
9/15/2021,251.94,293.83
9/16/2021,252.33,293.82
9/17/2021,253.16,293.96
9/20/2021,243.39,295.70
9/21/2021,246.46,294.95
9/22/2021,250.65,294.72
9/23/2021,251.21,293.92
9/24/2021,258.13,293.29
9/27/2021,263.79,292.79
9/28/2021,259.19,291.80
9/29/2021,260.44,291.38
9/30/2021,258.49,290.43
10/1/2021,258.41,289.69
10/4/2021,260.51,289.18
10/5/2021,260.2,288.28
10/6/2021,260.92,288.01
10/7/2021,264.54,287.26
10/8/2021,261.83,286.76
10/11/2021,263.98,287.17
10/12/2021,268.57,286.63
10/13/2021,270.36,286.71
10/14/2021,272.77,286.32
10/15/2021,281.01,286.17
10/18/2021,290.04,287.51
10/19/2021,288.09,287.21
10/20/2021,288.6,287.50
10/21/2021,298,287.27
10/22/2021,303.23,287.24
10/25/2021,341.62,288.65
10/26/2021,339.48,288.30
10/27/2021,345.95,288.49
10/28/2021,359.01,288.12
10/29/2021,371.33,287.93
11/1/2021,402.86,288.76
11/2/2021,390.67,288.21
11/3/2021,404.62,288.20
11/4/2021,409.97,287.66
11/5/2021,407.36,287.31
11/8/2021,387.65,287.83
11/9/2021,341.17,287.24
11/10/2021,355.98,287.23
11/11/2021,354.5,286.73
11/12/2021,344.47,286.45
11/15/2021,337.8,287.35
11/16/2021,351.58,286.93
11/17/2021,363,287.10
11/18/2021,365.46,286.78
11/19/2021,379.02,286.67
11/22/2021,385.62,288.03
11/23/2021,369.68,287.71
11/24/2021,372,287.95
11/26/2021,360.64,287.55
11/29/2021,379,288.63
11/30/2021,381.59,288.13
12/1/2021,365,288.16
12/2/2021,361.53,287.63
12/3/2021,338.32,287.25
12/6/2021,336.34,287.45
12/7/2021,350.58,286.66
12/8/2021,356.32,286.41
12/9/2021,334.6,285.62
12/10/2021,339.01,285.01
12/13/2021,322.14,284.76
12/14/2021,319.5,283.91
12/15/2021,325.33,283.66
12/16/2021,308.97,282.91
12/17/2021,310.86,282.41
12/20/2021,299.98,282.75
12/21/2021,312.84,282.18
12/22/2021,336.29,282.23
12/23/2021,355.67,281.81
12/27/2021,364.65,282.99
12/28/2021,362.82,282.71
12/29/2021,362.06,283.03
12/30/2021,356.78,282.84
12/31/2021,352.26,282.85
1/3/2022,399.93,284.39
1/4/2022,383.2,284.07
1/5/2022,362.71,284.28
1/6/2022,354.9,283.93
1/7/2022,342.32,283.73
1/10/2022,352.71,284.41
1/11/2022,354.8,283.74
1/12/2022,368.74,283.60
1/13/2022,343.85,282.89
1/14/2022,349.87,282.34
1/18/2022,343.5,281.21
1/19/2022,331.88,280.89
1/20/2022,332.09,280.05
1/21/2022,314.63,279.43
1/24/2022,310,279.36
1/25/2022,306.13,278.64
1/26/2022,312.47,278.54
1/27/2022,276.37,277.97
1/28/2022,282.12,277.66
1/31/2022,312.24,278.64
2/1/2022,310.42,278.28
2/2/2022,301.89,278.53
2/3/2022,297.05,278.28
2/4/2022,307.77,278.26
2/7/2022,302.45,279.83
2/8/2022,307.33,279.54
2/9/2022,310.67,279.80
2/10/2022,301.52,279.49
2/11/2022,286.67,279.34
2/14/2022,291.92,280.11
2/15/2022,307.48,279.44
2/16/2022,307.8,279.27
2/17/2022,292.12,278.50
2/18/2022,285.66,277.86
2/22/2022,273.84,275.96
2/23/2022,254.68,275.34
2/24/2022,266.92,274.16
2/25/2022,269.96,273.16
2/28/2022,290.14,271.72
3/1/2022,288.12,270.49
3/2/2022,293.3,269.87
3/3/2022,279.76,268.77
3/4/2022,279.43,267.92
3/7/2022,268.19,267.36
3/8/2022,274.8,266.54
3/9/2022,286.32,266.37
3/10/2022,279.43,265.76
3/11/2022,265.12,265.43
3/14/2022,255.46,266.46
3/15/2022,267.3,266.14
3/16/2022,280.08,266.45
3/17/2022,290.53,266.28
3/18/2022,301.8,266.34
3/21/2022,307.05,268.23
3/22/2022,331.33,268.08
3/23/2022,333.04,268.49
3/24/2022,337.97,268.36
3/25/2022,336.88,268.41
3/28/2022,363.95,269.92
3/29/2022,366.52,269.56
3/30/2022,364.66,269.73
3/31/2022,359.2,269.34
4/1/2022,361.53,269.10
4/4/2022,381.82,269.74
4/5/2022,363.75,269.10
4/6/2022,348.59,269.01
4/7/2022,352.42,268.37
4/8/2022,341.83,267.91
4/11/2022,325.31,268.05
4/12/2022,328.98,267.30
4/13/2022,340.79,267.12
4/14/2022,328.33,266.41
4/18/2022,334.76,265.99
4/19/2022,342.72,265.24
4/20/2022,325.73,265.05
4/21/2022,336.26,264.33
4/22/2022,335.02,263.81
4/25/2022,332.67,263.77
4/26/2022,292.14,262.94
4/27/2022,293.84,262.67
4/28/2022,292.5,261.85
4/29/2022,290.25,261.22
5/2/2022,300.98,260.81
5/3/2022,303.08,259.85
5/4/2022,317.54,259.46
5/5/2022,291.09,258.54
5/6/2022,288.55,257.81
5/9/2022,262.37,257.25
5/10/2022,266.68,256.30
5/11/2022,244.67,255.95
5/12/2022,242.67,255.10
5/13/2022,256.53,254.48
5/16/2022,241.46,254.44
5/17/2022,253.87,253.73
5/18/2022,236.6,253.64
5/19/2022,236.47,253.07
5/20/2022,221.3,252.75
5/23/2022,224.97,253.63
5/24/2022,209.39,253.22
5/25/2022,219.6,253.42
5/26/2022,235.91,253.12
5/27/2022,253.21,253.05
5/31/2022,252.75,254.27
6/1/2022,246.79,254.57
6/2/2022,258.33,254.35
6/3/2022,234.52,254.33
6/6/2022,238.28,255.81
6/7/2022,238.89,255.49
6/8/2022,241.87,255.74
6/9/2022,239.71,255.46
6/10/2022,232.23,255.37
6/13/2022,215.74,256.68
6/14/2022,220.89,256.33
6/15/2022,233,256.56
6/16/2022,213.1,256.28
6/17/2022,216.76,256.22
6/21/2022,237.04,257.47
6/22/2022,236.09,257.81
6/23/2022,235.07,257.66
6/24/2022,245.71,257.73
6/27/2022,244.92,259.62
6/28/2022,232.66,259.48
6/29/2022,228.49,259.93
6/30/2022,224.47,259.85
7/1/2022,227.26,259.96
7/5/2022,233.07,261.59
7/6/2022,231.73,261.91
7/7/2022,244.54,261.68
7/8/2022,250.76,261.61
7/11/2022,234.34,262.72
7/12/2022,233.07,262.22
7/13/2022,237.04,262.25
7/14/2022,238.31,261.72
7/15/2022,240.07,261.34
7/18/2022,240.55,261.62
7/19/2022,245.53,260.88
7/20/2022,247.5,260.70
7/21/2022,271.71,259.99
7/22/2022,272.24,259.47
7/25/2022,268.43,259.55
7/26/2022,258.86,258.81
7/27/2022,274.82,258.68
7/28/2022,280.9,258.04
7/29/2022,297.15,257.64
8/1/2022,297.28,258.18
8/2/2022,300.59,257.63
8/3/2022,307.4,257.68
8/4/2022,308.63,257.24
8/5/2022,288.17,257.02
8/8/2022,290.42,258.02
8/9/2022,283.33,257.59
8/10/2022,294.36,257.73
8/11/2022,286.63,257.34
8/12/2022,300.03,257.16
8/15/2022,309.32,258.12
8/16/2022,306.56,257.63
8/17/2022,304,257.70
8/18/2022,302.87,257.23
8/19/2022,296.67,256.95
8/22/2022,289.91,257.65
8/23/2022,296.45,257.08
8/24/2022,297.1,257.09
8/25/2022,296.07,256.58
8/26/2022,288.09,256.28
8/29/2022,284.82,257.04
8/30/2022,277.7,256.55
8/31/2022,275.61,256.65
9/1/2022,277.16,256.24
9/2/2022,270.21,256.07
9/6/2022,274.42,256.88
9/7/2022,283.7,257.10
9/8/2022,289.26,256.80
9/9/2022,299.68,256.71
9/12/2022,304.42,257.95
9/13/2022,292.13,257.55
9/14/2022,302.61,257.68
9/15/2022,303.75,257.27
9/16/2022,303.35,257.01
9/19/2022,309.07,257.57
9/20/2022,308.73,256.87
9/21/2022,300.8,256.71
9/22/2022,288.59,255.97
9/23/2022,275.33,255.39
9/26/2022,276.01,255.00
9/27/2022,282.94,254.03
9/28/2022,287.81,253.62
9/29/2022,268.21,252.67
9/30/2022,265.25,251.93
10/3/2022,242.4,251.33
10/4/2022,249.44,250.40
10/5/2022,240.81,250.07
10/6/2022,238.13,249.26
10/7/2022,223.07,248.70
10/10/2022,222.96,248.91
10/11/2022,216.5,248.31
10/12/2022,217.24,248.33
10/13/2022,221.72,247.87
10/14/2022,204.99,247.67
10/17/2022,219.35,248.89
10/18/2022,220.19,248.58
10/19/2022,222.04,248.85
10/20/2022,207.28,248.62
10/21/2022,214.44,248.59
10/24/2022,211.25,250.06
10/25/2022,222.42,249.73
10/26/2022,224.64,249.96
10/27/2022,225.09,249.63
10/28/2022,228.52,249.48
10/31/2022,227.54,250.42
11/1/2022,227.82,249.89
11/2/2022,214.98,249.92
11/3/2022,215.31,249.39
11/4/2022,207.47,249.06
11/7/2022,197.08,249.58
11/8/2022,191.3,248.98
11/9/2022,177.59,248.95
11/10/2022,190.72,248.42
11/11/2022,195.97,248.11
11/14/2022,190.95,248.92
11/15/2022,194.42,248.46
11/16/2022,186.92,248.60
11/17/2022,183.17,248.24
11/18/2022,180.19,248.12
11/21/2022,167.87,249.43
11/22/2022,169.91,249.11
11/23/2022,183.2,249.36
11/25/2022,182.86,249.00
11/28/2022,182.92,250.19
11/29/2022,180.83,249.74
11/30/2022,194.7,249.82
12/1/2022,194.7,249.34
12/2/2022,194.86,249.02
12/5/2022,182.45,249.38
12/6/2022,179.82,248.64
12/7/2022,174.04,248.43
12/8/2022,173.44,247.66
12/9/2022,179.05,247.08
12/12/2022,167.82,246.83
12/13/2022,160.95,245.97
12/14/2022,156.8,245.69
12/15/2022,157.67,244.91
12/16/2022,150.23,244.36
12/19/2022,149.87,244.53
12/20/2022,137.8,243.89
12/21/2022,137.57,243.88
12/22/2022,125.35,243.40
12/23/2022,123.15,243.17
12/27/2022,109.1,244.05
12/28/2022,112.71,244.34
12/29/2022,121.82,244.14
12/30/2022,123.18,244.14
1/3/2023,108.1,245.46
1/4/2023,113.64,245.72
1/5/2023,110.34,245.42
1/6/2023,113.06,245.29
1/9/2023,119.77,246.16
1/10/2023,118.85,245.56
1/11/2023,123.22,245.48
1/12/2023,123.56,244.83
1/13/2023,122.4,244.33
1/17/2023,131.49,243.32
1/18/2023,128.78,243.00
1/19/2023,127.17,242.15
1/20/2023,133.42,241.52
1/23/2023,143.75,241.32
1/24/2023,143.89,240.54
1/25/2023,144.43,240.38
1/26/2023,160.27,239.75
1/27/2023,177.9,239.37
1/30/2023,166.66,240.15
1/31/2023,173.22,239.73
2/1/2023,181.41,239.93
2/2/2023,188.27,239.65
2/3/2023,189.98,239.60
2/6/2023,194.76,241.15
2/7/2023,196.81,240.89
2/8/2023,201.29,241.18
2/9/2023,207.32,240.92
2/10/2023,196.89,240.83
2/13/2023,194.64,241.83
2/14/2023,209.25,241.26
2/15/2023,214.24,241.18
2/16/2023,202.04,240.51
2/17/2023,208.31,239.96
2/21/2023,197.37,238.38
2/22/2023,200.86,237.82
2/23/2023,202.07,236.68
2/24/2023,196.88,235.72
2/27/2023,207.63,234.29
2/28/2023,205.71,233.03
3/1/2023,202.77,232.37
3/2/2023,190.9,231.21
3/3/2023,197.79,230.30
3/6/2023,193.81,229.49
3/7/2023,187.71,228.57
3/8/2023,182,228.31
3/9/2023,172.92,227.60
3/10/2023,173.44,227.17
3/13/2023,174.48,227.93
3/14/2023,183.26,227.54
3/15/2023,180.45,227.78
3/16/2023,184.13,227.56
3/17/2023,180.13,227.58
3/20/2023,183.25,229.41
3/21/2023,197.58,229.26
3/22/2023,191.15,229.68
3/23/2023,192.22,229.58
3/24/2023,190.41,229.66
3/27/2023,191.81,231.31
3/28/2023,189.19,231.00
3/29/2023,193.88,231.22
3/30/2023,195.28,230.88
3/31/2023,207.46,230.70
4/3/2023,194.77,231.49
4/4/2023,192.58,230.89
4/5/2023,185.52,230.83
4/6/2023,185.06,230.22
4/10/2023,184.51,229.98
4/11/2023,186.79,229.23
4/12/2023,180.54,229.05
4/13/2023,185.9,228.35
4/14/2023,185,227.85
4/17/2023,187.04,227.93
4/18/2023,184.31,227.18
4/19/2023,180.59,226.99
4/20/2023,162.99,226.28
4/21/2023,165.08,225.77
4/24/2023,162.55,225.78
4/25/2023,160.67,224.97
4/26/2023,153.75,224.72
4/27/2023,160.19,223.93
4/28/2023,164.31,223.32
5/1/2023,161.83,222.97
5/2/2023,160.31,222.04
5/3/2023,160.61,221.66
5/4/2023,161.2,220.75
5/5/2023,170.06,220.03
5/8/2023,171.79,219.45
5/9/2023,169.15,218.48
5/10/2023,168.54,218.10
5/11/2023,172.08,217.22
5/12/2023,167.98,216.57
5/15/2023,166.35,216.39
5/16/2023,166.52,215.62
5/17/2023,173.86,215.47
5/18/2023,176.89,214.85
5/19/2023,180.14,214.47
5/22/2023,188.87,215.19
5/23/2023,185.77,214.73
5/24/2023,182.9,214.89
5/25/2023,184.47,214.55
5/26/2023,193.17,214.45
5/30/2023,201.16,215.60
5/31/2023,203.93,215.90
6/1/2023,207.52,215.68
6/2/2023,213.97,215.67
6/5/2023,217.61,217.18
6/6/2023,221.31,216.88
6/7/2023,224.57,217.14
6/8/2023,234.86,216.87
6/9/2023,244.4,216.79
6/12/2023,249.83,218.11
6/13/2023,258.71,217.76
6/14/2023,256.79,217.99
6/15/2023,255.9,217.69
6/16/2023,260.54,217.61
6/20/2023,274.45,218.77
6/21/2023,259.46,219.09
6/22/2023,264.61,218.91
6/23/2023,256.6,218.96
6/26/2023,241.05,220.79
6/27/2023,250.21,220.64
6/28/2023,256.24,221.08
6/29/2023,257.5,221.00
6/30/2023,261.77,221.13
7/3/2023,279.82,223.03
7/5/2023,282.48,223.21
7/6/2023,276.54,223.02
7/7/2023,274.43,223.00
7/10/2023,269.61,224.28
7/11/2023,269.79,223.83
7/12/2023,271.99,223.92
7/13/2023,277.9,223.44
7/14/2023,281.38,223.11
7/17/2023,290.38,223.51
7/18/2023,293.34,222.80
7/19/2023,291.26,222.64
7/20/2023,262.9,221.94
7/21/2023,260.02,221.43
7/24/2023,269.06,221.48
7/25/2023,265.28,220.72
7/26/2023,264.35,220.56
7/27/2023,255.71,219.90
7/28/2023,266.44,219.46
7/31/2023,267.43,219.90
8/1/2023,261.07,219.31
8/2/2023,254.11,219.33
8/3/2023,259.32,218.86
8/4/2023,253.86,218.61
8/7/2023,251.45,219.56
8/8/2023,249.7,219.12
8/9/2023,242.19,219.26
8/10/2023,245.34,218.88
8/11/2023,242.65,218.70
8/14/2023,239.76,219.71
8/15/2023,232.96,219.24
8/16/2023,225.6,219.32
8/17/2023,219.22,218.87
8/18/2023,215.49,218.61
8/21/2023,231.28,219.34
8/22/2023,233.19,218.78
8/23/2023,236.86,218.79
8/24/2023,230.04,218.28
8/25/2023,238.59,217.97
8/28/2023,238.82,218.68
8/29/2023,257.18,218.16
8/30/2023,256.9,218.24
8/31/2023,258.08,217.81
9/1/2023,245.01,217.60
9/5/2023,256.49,218.32
9/6/2023,251.92,218.53
9/7/2023,251.49,218.23
9/8/2023,248.5,218.14
9/11/2023,273.58,219.42
9/12/2023,267.48,219.05
9/13/2023,271.3,219.22
9/14/2023,276.04,218.84
9/15/2023,274.39,218.64
9/18/2023,265.28,219.36
9/19/2023,266.5,218.73
9/20/2023,262.59,218.62
9/21/2023,255.7,217.94
9/22/2023,244.88,217.42
9/25/2023,246.99,217.17
9/26/2023,244.12,216.24
9/27/2023,240.5,215.85
9/28/2023,246.38,214.91
9/29/2023,250.22,214.17
10/2/2023,251.6,213.53
10/3/2023,246.53,212.56
10/4/2023,261.16,212.20
10/5/2023,260.05,211.34
10/6/2023,260.53,210.72
10/9/2023,259.67,210.74
10/10/2023,263.62,210.07
10/11/2023,262.99,210.02
10/12/2023,258.87,209.51
10/13/2023,251.12,209.24
10/16/2023,253.92,210.32
10/17/2023,254.85,209.97
10/18/2023,242.68,210.22
10/19/2023,220.11,209.97
10/20/2023,211.99,209.94
10/23/2023,212.08,211.43
10/24/2023,216.52,211.13
10/25/2023,212.42,211.38
10/26/2023,205.76,211.09
10/27/2023,207.3,210.97
10/30/2023,197.36,212.03
10/31/2023,200.84,211.54
11/1/2023,205.66,211.60
11/2/2023,218.51,211.10
11/3/2023,219.96,210.79
11/6/2023,219.27,211.34
11/7/2023,222.18,210.73
11/8/2023,222.11,210.70
11/9/2023,209.98,210.15
11/10/2023,214.65,209.81
11/13/2023,223.71,210.53
11/14/2023,237.41,210.03
11/15/2023,242.84,210.14
11/16/2023,233.59,209.75
11/17/2023,234.3,209.59
11/20/2023,235.6,210.84
11/21/2023,241.2,210.51
11/22/2023,234.21,210.76
11/24/2023,235.45,210.41
11/27/2023,236.08,211.69
11/28/2023,246.72,211.29
11/29/2023,244.14,211.42
11/30/2023,240.08,210.99
12/1/2023,238.83,210.73
12/4/2023,235.58,211.25
12/5/2023,238.72,210.56
12/6/2023,239.37,210.39
12/7/2023,242.64,209.67
12/8/2023,243.84,209.12
12/11/2023,239.74,208.91
12/12/2023,237.01,208.04
12/13/2023,239.29,207.75
12/14/2023,251.05,206.94
12/15/2023,253.5,206.36
12/18/2023,252.08,206.38
12/19/2023,257.22,205.69
12/20/2023,247.14,205.61
12/21/2023,254.5,205.07
12/22/2023,252.54,204.78
12/26/2023,256.61,205.44
12/27/2023,261.44,205.69
12/28/2023,253.18,205.46
12/29/2023,248.48,205.45
1/2/2024,248.42,206.80
1/3/2024,238.45,207.10
1/4/2024,237.93,206.85
1/5/2024,237.49,206.76
1/8/2024,240.45,207.83
1/9/2024,234.96,207.30
1/10/2024,233.94,207.28
1/11/2024,227.22,206.70
1/12/2024,218.89,206.26
1/16/2024,219.91,205.41
1/17/2024,215.55,205.11
1/18/2024,211.88,204.27
1/19/2024,212.19,203.63
1/22/2024,208.8,203.35
1/23/2024,209.14,202.52
1/24/2024,207.83,202.30
1/25/2024,182.63,201.61
1/26/2024,183.25,201.16
1/29/2024,190.93,201.74
1/30/2024,191.59,201.26
1/31/2024,187.29,201.40
2/1/2024,188.86,201.07
2/2/2024,187.91,200.98
2/5/2024,181.06,202.47
2/6/2024,185.1,202.21
2/7/2024,187.58,202.52
2/8/2024,189.56,202.30
2/9/2024,193.57,202.25
2/12/2024,188.13,203.46
2/13/2024,184.02,202.96
2/14/2024,188.71,202.98
2/15/2024,200.45,202.40
2/16/2024,199.95,201.94
2/20/2024,193.76,200.72
2/21/2024,194.77,200.22
2/22/2024,197.41,199.15
2/23/2024,191.97,198.23
2/26/2024,199.4,196.87
2/27/2024,199.73,195.60
2/28/2024,202.04,194.91
2/29/2024,201.88,193.72
3/1/2024,202.64,192.76
3/4/2024,188.14,191.73
3/5/2024,180.74,190.73
3/6/2024,176.54,190.36
3/7/2024,178.65,189.56
3/8/2024,175.34,189.03
3/11/2024,177.77,189.51
3/12/2024,177.54,189.03
3/13/2024,169.48,189.20
3/14/2024,162.5,188.91
3/15/2024,163.57,188.87
3/18/2024,173.8,190.60
3/19/2024,171.32,190.44
3/20/2024,175.66,190.86
3/21/2024,172.82,190.77
3/22/2024,170.83,190.87
3/25/2024,172.63,192.63
3/26/2024,177.67,192.37
3/27/2024,179.83,192.65
3/28/2024,175.79,192.36
4/1/2024,175.22,193.18
4/2/2024,166.63,192.63
4/3/2024,168.38,192.61
4/4/2024,171.11,192.04
4/5/2024,164.9,191.64
4/8/2024,172.98,191.89
4/9/2024,176.88,191.15
4/10/2024,171.76,190.99
4/11/2024,174.6,190.29
4/12/2024,171.05,189.79
4/15/2024,161.48,189.87
4/16/2024,157.11,189.12
4/17/2024,155.45,188.93
4/18/2024,149.93,188.23
4/19/2024,147.05,187.72
4/22/2024,142.05,187.76
4/23/2024,144.68,186.97
4/24/2024,162.13,186.74
4/25/2024,170.18,185.97
4/26/2024,168.29,185.39
4/29/2024,194.05,185.11
4/30/2024,183.28,184.20
5/1/2024,179.99,183.84
5/2/2024,180.01,182.94
5/3/2024,181.19,182.24
5/6/2024,184.76,181.66
5/7/2024,177.81,180.68
5/8/2024,174.72,180.29
5/9/2024,171.97,179.39
5/10/2024,168.47,178.70
5/13/2024,171.89,178.40
5/14/2024,177.55,177.58
5/15/2024,173.99,177.38
5/16/2024,174.84,176.70
5/17/2024,177.46,176.26
5/20/2024,174.95,176.81
5/21/2024,186.6,176.30
5/22/2024,180.11,176.41
5/23/2024,173.74,176.03
5/24/2024,179.24,175.89
5/28/2024,176.75,176.94
5/29/2024,176.19,177.23
5/30/2024,178.79,177.01
5/31/2024,178.08,177.00
6/3/2024,176.29,178.53
6/4/2024,174.77,178.24
6/5/2024,175,178.52
6/6/2024,177.94,178.26
6/7/2024,177.48,178.20
6/10/2024,173.79,179.54
6/11/2024,170.66,179.19
6/12/2024,177.29,179.41
6/13/2024,182.47,179.12
6/14/2024,178.01,179.03
6/17/2024,187.44,180.40
6/18/2024,184.86,180.11
6/20/2024,181.57,180.20
6/21/2024,183.01,180.22
6/24/2024,182.58,181.98
6/25/2024,187.35,181.82
6/26/2024,196.37,182.25
6/27/2024,197.42,182.16
6/28/2024,197.88,182.28
7/1/2024,209.86,184.23
7/2/2024,231.26,184.07
7/3/2024,246.39,184.46
7/5/2024,251.52,184.33
7/8/2024,252.94,185.77
7/9/2024,262.33,185.38
7/10/2024,263.26,185.52
7/11/2024,241.03,185.09
7/12/2024,248.23,184.82
7/15/2024,252.64,185.36
,,184.68
,,184.55
,,183.87
,,183.37
,,185.61
,,185.30
,,183.42
,,182.66
,,182.48
,,181.79
,,181.32
,,183.62
,,183.41
,,181.66
,,181.04
,,181.02
,,180.52
,,180.24
,,182.72
,,182.70
,,181.12
,,180.67
,,180.80
,,180.42
,,180.24
,,182.80
,,182.82
,,181.27
,,180.82
,,180.92
